FilePath,MethodCount,CrappyMethodCount,MaxCrap,AvgCrap,TotalCrapLoad,AvgCoverage,MaxComplexity,WorstMethod,IsProduction
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/UI.Shared/Pages/WorkOrderSearchTests.cs,6,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.UI.Shared.Pages.WorkOrderSearchTests.ShouldLoadDropDownsInitiallyOnLoad(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/AddAttachmentMetadataCommandTests.cs,1,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.AddAttachmentMetadataCommandTests.AddAttachmentMetadataCommand_ShouldAddAttachment(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/AssignedToCancelledCommandTests.cs,5,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.AssignedToCancelledCommandTests.ShouldNotBeValidInWrongStatus(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/AssignedToInProgressCommandTests.cs,5,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.AssignedToInProgressCommandTests.ShouldNotBeValidInWrongStatus(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/DraftToAssignedCommandTests.cs,5,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.DraftToAssignedCommandTests.ShouldNotBeValidInWrongStatus(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/InProgressToAssignCommandTests.cs,5,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.InProgressToAssignedCommandTests.ShouldNotBeValidInWrongStatus(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/InProgressToCompleteCommandTests.cs,5,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.InProgressToCompleteCommandTests.ShouldNotBeValidInWrongStatus(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UnitTests/Core/Model/StateCommands/SaveDraftCommandTests.cs,5,0,2,2,0,0,1,ClearMeasure.Bootcamp.UnitTests.Core.Model.StateCommands.SaveDraftCommandTests.ShouldNotBeValidInWrongStatus(),False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UI/Server/ChatClientConfigQueryHandler.cs,1,0,1.12,1.12,0,0.5,1,"ClearMeasure.Bootcamp.UI.Server.ChatClientConfigQueryHandler.Handle(ChatClientConfigQuery, CancellationToken)",True
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/DataAccess/Mappings/EmployeeMap.cs,1,0,1,1,0,1,1,ClearMeasure.Bootcamp.DataAccess.Mappings.EmployeeMap.Map(ModelBuilder),True
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/DataAccess/Mappings/RoleMap.cs,1,0,1,1,0,1,1,ClearMeasure.Bootcamp.DataAccess.Mappings.RoleMap.Map(ModelBuilder),True
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/DataAccess/Mappings/WorkOrderAttachmentMap.cs,1,0,1,1,0,1,1,ClearMeasure.Bootcamp.DataAccess.Mappings.WorkOrderAttachmentMap.Map(ModelBuilder),True
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/DataAccess/Mappings/WorkOrderMap.cs,1,0,1,1,0,1,1,ClearMeasure.Bootcamp.DataAccess.Mappings.WorkOrderMap.Map(ModelBuilder),True
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/DataAccess/Messaging/MessagingConventions.cs,4,0,1,1,0,1,1,ClearMeasure.Bootcamp.DataAccess.Messaging.MessagingConventions.Name.get,True
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/IntegrationTests/Handlers/TracerBulletReplyHandler.cs,1,0,1,1,0,1,1,"ClearMeasure.Bootcamp.IntegrationTests.Handlers.TracerBulletReplyHandler.Handle(TracerBulletReplyMessage, IMessageHandlerContext)",False
D:/bootcamp-palermo-workorders/.claude/worktrees/crap-database-8638/src/UI/Server/UIServiceRegistry.cs,1,0,1,1,0,0.9,1,ClearMeasure.Bootcamp.UI.Server.UiServiceRegistry.UiServiceRegistry(),True
